Date,Service,Direction,Langue,Record_count,Weeknum,Year,Month,Wkyear,Myear,,,,,Wkyear,Records,,,,Myear,Records
09-07-2018,SMS,direct,fr,17,28,2018,7,201828,20187,,,,,,,,,,,
10-07-2018,Call,direct,fr,18,28,2018,7,201828,20187,,,,,,,,,,,
10-07-2018,Chat,direct,fr,8,28,2018,7,201828,20187,,,,,,,,,,,
11-07-2018,Call,direct,fr,18,28,2018,7,201828,20187,,,,,,,,,,,
11-07-2018,Chat,direct,fr,18,28,2018,7,201828,20187,,,,,,,,,,,
12-07-2018,Call,direct,fr,6,28,2018,7,201828,20187,,,,,,,,,,,
12-07-2018,Chat,direct,fr,8,28,2018,7,201828,20187,,,,,,,,,,,
13-07-2018,Chat,direct,fr,4,28,2018,7,201828,20187,,,,,,,,,,,
16-07-2018,Call,direct,fr,23,29,2018,7,201829,20187,,,,,,,,,,,
16-07-2018,Chat,direct,fr,12,29,2018,7,201829,20187,,,,,,,,,,,
16-07-2018,SMS,direct,fr,43,29,2018,7,201829,20187,,,,,,,,,,,
17-07-2018,Call,direct,fr,31,29,2018,7,201829,20187,,,,,,,,,,,
17-07-2018,Chat,direct,fr,12,29,2018,7,201829,20187,,,,,,,,,,,
18-07-2018,Call,direct,fr,24,29,2018,7,201829,20187,,,,,,,,,,,
18-07-2018,Chat,direct,fr,7,29,2018,7,201829,20187,,,,,,,,,,,
19-07-2018,Call,direct,fr,35,29,2018,7,201829,20187,,,,,,,,,,,
19-07-2018,Chat,direct,fr,5,29,2018,7,201829,20187,,,,,,,,,,,
20-07-2018,Chat,direct,fr,1,29,2018,7,201829,20187,,,,,,,,,,,
23-07-2018,Call,direct,fr,36,30,2018,7,201830,20187,,,,,,,,,,,
23-07-2018,Chat,direct,fr,15,30,2018,7,201830,20187,,,,,,,,,,,
23-07-2018,SMS,direct,fr,36,30,2018,7,201830,20187,,,,,,,,,,,
24-07-2018,Call,direct,fr,34,30,2018,7,201830,20187,,,,,,,,,,,
24-07-2018,Chat,direct,fr,11,30,2018,7,201830,20187,,,,,,,,,,,
25-07-2018,Call,direct,fr,38,30,2018,7,201830,20187,,,,,,,,,,,
25-07-2018,Chat,direct,fr,10,30,2018,7,201830,20187,,,,,,,,,,,
26-07-2018,Call,direct,fr,44,30,2018,7,201830,20187,,,,,,,,,,,
26-07-2018,Chat,direct,fr,3,30,2018,7,201830,20187,,,,,,,,,,,
27-07-2018,Call,direct,fr,2,30,2018,7,201830,20187,,,,,,,,,,,
30-07-2018,Call,direct,fr,48,31,2018,7,201831,20187,,,,,,,,,,,
30-07-2018,Chat,direct,fr,8,31,2018,7,201831,20187,,,,,,,,,,,
30-07-2018,SMS,direct,fr,21,31,2018,7,201831,20187,,,,,,,,,,,
31-07-2018,Call,direct,fr,22,31,2018,7,201831,20187,,,,,,,,,,,
31-07-2018,Chat,direct,fr,5,31,2018,7,201831,20187,,,,,,,,,,,
01-08-2018,Chat,direct,fr,2,31,2018,8,201831,20188,,,,,,,,,,,
01-08-2018,Call,direct,fr,16,31,2018,8,201831,20188,,,,,,,,,,,
02-08-2018,Chat,direct,fr,2,31,2018,8,201831,20188,,,,,,,,,,,
02-08-2018,Call,direct,fr,18,31,2018,8,201831,20188,,,,,,,,,,,
03-09-2018,SMS,direct,fr,327,36,2018,9,201836,20189,,,,,,,,,,,
04-09-2018,Chat,direct,fr,101,36,2018,9,201836,20189,,,,,,,,,,,
04-09-2018,Call,direct,fr,224,36,2018,9,201836,20189,,,,,,,,,,,
05-09-2018,Chat,direct,fr,99,36,2018,9,201836,20189,,,,,,,,,,,
05-09-2018,Call,direct,fr,225,36,2018,9,201836,20189,,,,,,,,,,,
06-09-2018,Chat,direct,fr,106,36,2018,9,201836,20189,,,,,,,,,,,
06-09-2018,Call,direct,fr,229,36,2018,9,201836,20189,,,,,,,,,,,
07-09-2018,Chat,direct,fr,4,36,2018,9,201836,20189,,,,,,,,,,,
10-09-2018,Chat,direct,fr,100,37,2018,9,201837,20189,,,,,,,,,,,
10-09-2018,Call,direct,fr,285,37,2018,9,201837,20189,,,,,,,,,,,
10-09-2018,SMS,direct,fr,299,37,2018,9,201837,20189,,,,,,,,,,,
11-09-2018,Chat,direct,fr,80,37,2018,9,201837,20189,,,,,,,,,,,
11-09-2018,Call,direct,fr,274,37,2018,9,201837,20189,,,,,,,,,,,
12-09-2018,Chat,direct,fr,97,37,2018,9,201837,20189,,,,,,,,,,,
12-09-2018,Call,direct,fr,260,37,2018,9,201837,20189,,,,,,,,,,,
13-09-2018,Chat,direct,fr,93,37,2018,9,201837,20189,,,,,,,,,,,
13-09-2018,Call,direct,fr,199,37,2018,9,201837,20189,,,,,,,,,,,
14-09-2018,Chat,direct,fr,4,37,2018,9,201837,20189,,,,,,,,,,,
17-09-2018,Chat,direct,fr,87,38,2018,9,201838,20189,,,,,,,,,,,
17-09-2018,Call,direct,fr,298,38,2018,9,201838,20189,,,,,,,,,,,
17-09-2018,SMS,direct,fr,251,38,2018,9,201838,20189,,,,,,,,,,,
18-09-2018,Chat,direct,fr,94,38,2018,9,201838,20189,,,,,,,,,,,
18-09-2018,Call,direct,fr,243,38,2018,9,201838,20189,,,,,,,,,,,
19-09-2018,Chat,direct,fr,98,38,2018,9,201838,20189,,,,,,,,,,,
19-09-2018,Call,direct,fr,238,38,2018,9,201838,20189,,,,,,,,,,,
20-09-2018,Chat,direct,fr,55,38,2018,9,201838,20189,,,,,,,,,,,
20-09-2018,Call,direct,fr,182,38,2018,9,201838,20189,,,,,,,,,,,
21-09-2018,Chat,direct,fr,8,38,2018,9,201838,20189,,,,,,,,,,,
24-09-2018,Chat,direct,fr,98,39,2018,9,201839,20189,,,,,,,,,,,
24-09-2018,SMS,direct,fr,270,39,2018,9,201839,20189,,,,,,,,,,,
24-09-2018,Call,direct,fr,276,39,2018,9,201839,20189,,,,,,,,,,,
25-09-2018,Chat,direct,fr,90,39,2018,9,201839,20189,,,,,,,,,,,
25-09-2018,Call,direct,fr,277,39,2018,9,201839,20189,,,,,,,,,,,
26-09-2018,Chat,direct,fr,125,39,2018,9,201839,20189,,,,,,,,,,,
26-09-2018,Call,direct,fr,276,39,2018,9,201839,20189,,,,,,,,,,,
27-09-2018,Chat,direct,fr,79,39,2018,9,201839,20189,,,,,,,,,,,
27-09-2018,Call,direct,fr,229,39,2018,9,201839,20189,,,,,,,,,,,
28-09-2018,Chat,direct,fr,6,39,2018,9,201839,20189,,,,,,,,,,,
01-10-2018,SMS,direct,fr,156,40,2018,10,201840,201810,,,,,,,,,,,
02-10-2018,Chat,direct,fr,97,40,2018,10,201840,201810,,,,,,,,,,,
02-10-2018,Call,direct,fr,308,40,2018,10,201840,201810,,,,,,,,,,,
03-10-2018,Chat,direct,fr,124,40,2018,10,201840,201810,,,,,,,,,,,
03-10-2018,Call,direct,fr,296,40,2018,10,201840,201810,,,,,,,,,,,
04-10-2018,Chat,direct,fr,84,40,2018,10,201840,201810,,,,,,,,,,,
04-10-2018,Call,direct,fr,212,40,2018,10,201840,201810,,,,,,,,,,,
05-10-2018,Chat,direct,fr,2,40,2018,10,201840,201810,,,,,,,,,,,
08-10-2018,SMS,direct,fr,217,41,2018,10,201841,201810,,,,,,,,,,,
09-10-2018,Chat,direct,fr,117,41,2018,10,201841,201810,,,,,,,,,,,
09-10-2018,Call,direct,fr,246,41,2018,10,201841,201810,,,,,,,,,,,
10-10-2018,Chat,direct,fr,105,41,2018,10,201841,201810,,,,,,,,,,,
10-10-2018,Call,direct,fr,274,41,2018,10,201841,201810,,,,,,,,,,,
11-10-2018,Chat,direct,fr,98,41,2018,10,201841,201810,,,,,,,,,,,
11-10-2018,Call,direct,fr,227,41,2018,10,201841,201810,,,,,,,,,,,
12-10-2018,Chat,direct,fr,5,41,2018,10,201841,201810,,,,,,,,,,,
15-10-2018,Chat,direct,fr,102,42,2018,10,201842,201810,,,,,,,,,,,
15-10-2018,Call,direct,fr,283,42,2018,10,201842,201810,,,,,,,,,,,
15-10-2018,SMS,direct,fr,286,42,2018,10,201842,201810,,,,,,,,,,,
16-10-2018,Chat,direct,fr,139,42,2018,10,201842,201810,,,,,,,,,,,
16-10-2018,Call,direct,fr,268,42,2018,10,201842,201810,,,,,,,,,,,
17-10-2018,Chat,direct,fr,114,42,2018,10,201842,201810,,,,,,,,,,,
17-10-2018,Call,direct,fr,263,42,2018,10,201842,201810,,,,,,,,,,,
18-10-2018,Chat,direct,fr,49,42,2018,10,201842,201810,,,,,,,,,,,
18-10-2018,Call,direct,fr,191,42,2018,10,201842,201810,,,,,,,,,,,
19-10-2018,Chat,direct,fr,7,42,2018,10,201842,201810,,,,,,,,,,,
22-10-2018,Chat,direct,fr,110,43,2018,10,201843,201810,,,,,,,,,,,
22-10-2018,SMS,direct,fr,264,43,2018,10,201843,201810,,,,,,,,,,,
22-10-2018,Call,direct,fr,286,43,2018,10,201843,201810,,,,,,,,,,,
23-10-2018,Chat,direct,fr,82,43,2018,10,201843,201810,,,,,,,,,,,
23-10-2018,Call,direct,fr,255,43,2018,10,201843,201810,,,,,,,,,,,
24-10-2018,Chat,direct,fr,115,43,2018,10,201843,201810,,,,,,,,,,,
24-10-2018,Call,direct,fr,248,43,2018,10,201843,201810,,,,,,,,,,,
25-10-2018,Chat,direct,fr,88,43,2018,10,201843,201810,,,,,,,,,,,
25-10-2018,Call,direct,fr,175,43,2018,10,201843,201810,,,,,,,,,,,
26-10-2018,Chat,direct,fr,7,43,2018,10,201843,201810,,,,,,,,,,,
29-10-2018,Chat,direct,fr,118,44,2018,10,201844,201810,,,,,,,,,,,
29-10-2018,Call,direct,fr,320,44,2018,10,201844,201810,,,,,,,,,,,
29-10-2018,SMS,direct,fr,209,44,2018,10,201844,201810,,,,,,,,,,,
30-10-2018,Chat,direct,fr,97,44,2018,10,201844,201810,,,,,,,,,,,
30-10-2018,Call,direct,fr,227,44,2018,10,201844,201810,,,,,,,,,,,
31-10-2018,Chat,direct,fr,51,44,2018,10,201844,201810,,,,,,,,,,,
31-10-2018,Call,direct,fr,155,44,2018,10,201844,201810,,,,,,,,,,,
01-11-2018,Call,direct,fr,176,44,2018,11,201844,201811,,,,,,,,,,,
01-11-2018,Chat,direct,fr,83,44,2018,11,201844,201811,,,,,,,,,,,
02-11-2018,Chat,direct,fr,8,44,2018,11,201844,201811,,,,,,,,,,,
05-11-2018,Call,direct,fr,272,45,2018,11,201845,201811,,,,,,,,,,,
05-11-2018,Chat,direct,fr,67,45,2018,11,201845,201811,,,,,,,,,,,
05-11-2018,SMS,direct,fr,208,45,2018,11,201845,201811,,,,,,,,,,,
06-11-2018,Call,direct,fr,248,45,2018,11,201845,201811,,,,,,,,,,,
06-11-2018,Chat,direct,fr,113,45,2018,11,201845,201811,,,,,,,,,,,
07-11-2018,Call,direct,fr,213,45,2018,11,201845,201811,,,,,,,,,,,
07-11-2018,Chat,direct,fr,104,45,2018,11,201845,201811,,,,,,,,,,,
08-11-2018,Call,direct,fr,147,45,2018,11,201845,201811,,,,,,,,,,,
08-11-2018,Chat,direct,fr,81,45,2018,11,201845,201811,,,,,,,,,,,
09-11-2018,Chat,direct,fr,35,45,2018,11,201845,201811,,,,,,,,,,,
12-11-2018,Call,direct,fr,205,46,2018,11,201846,201811,,,,,,,,,,,
12-11-2018,Chat,direct,fr,60,46,2018,11,201846,201811,,,,,,,,,,,
12-11-2018,SMS,direct,fr,194,46,2018,11,201846,201811,,,,,,,,,,,
13-11-2018,Call,direct,fr,194,46,2018,11,201846,201811,,,,,,,,,,,
13-11-2018,Chat,direct,fr,130,46,2018,11,201846,201811,,,,,,,,,,,
14-11-2018,Call,direct,fr,189,46,2018,11,201846,201811,,,,,,,,,,,
14-11-2018,Chat,direct,fr,100,46,2018,11,201846,201811,,,,,,,,,,,
15-11-2018,Call,direct,fr,101,46,2018,11,201846,201811,,,,,,,,,,,
15-11-2018,Chat,direct,fr,93,46,2018,11,201846,201811,,,,,,,,,,,
16-11-2018,Chat,direct,fr,22,46,2018,11,201846,201811,,,,,,,,,,,
19-11-2018,Call,direct,fr,241,47,2018,11,201847,201811,,,,,,,,,,,
19-11-2018,Chat,direct,fr,88,47,2018,11,201847,201811,,,,,,,,,,,
19-11-2018,SMS,direct,fr,240,47,2018,11,201847,201811,,,,,,,,,,,
20-11-2018,Call,direct,fr,234,47,2018,11,201847,201811,,,,,,,,,,,
20-11-2018,Chat,direct,fr,126,47,2018,11,201847,201811,,,,,,,,,,,
21-11-2018,Call,direct,fr,190,47,2018,11,201847,201811,,,,,,,,,,,
21-11-2018,Chat,direct,fr,120,47,2018,11,201847,201811,,,,,,,,,,,
22-11-2018,Call,direct,fr,123,47,2018,11,201847,201811,,,,,,,,,,,
22-11-2018,Chat,direct,fr,98,47,2018,11,201847,201811,,,,,,,,,,,
23-11-2018,Chat,direct,fr,31,47,2018,11,201847,201811,,,,,,,,,,,
26-11-2018,Call,direct,fr,234,48,2018,11,201848,201811,,,,,,,,,,,
26-11-2018,Chat,direct,fr,112,48,2018,11,201848,201811,,,,,,,,,,,
26-11-2018,SMS,direct,fr,264,48,2018,11,201848,201811,,,,,,,,,,,
27-11-2018,Call,direct,fr,221,48,2018,11,201848,201811,,,,,,,,,,,
27-11-2018,Chat,direct,fr,164,48,2018,11,201848,201811,,,,,,,,,,,
28-11-2018,Call,direct,fr,231,48,2018,11,201848,201811,,,,,,,,,,,
28-11-2018,Chat,direct,fr,114,48,2018,11,201848,201811,,,,,,,,,,,
29-11-2018,Call,direct,fr,182,48,2018,11,201848,201811,,,,,,,,,,,
29-11-2018,Chat,direct,fr,161,48,2018,11,201848,201811,,,,,,,,,,,
30-11-2018,Chat,direct,fr,29,48,2018,11,201848,201811,,,,,,,,,,,
03-12-2018,Call,direct,fr,226,49,2018,12,201849,201812,,,,,,,,,,,
03-12-2018,Chat,direct,fr,89,49,2018,12,201849,201812,,,,,,,,,,,
03-12-2018,SMS,direct,fr,229,49,2018,12,201849,201812,,,,,,,,,,,
04-12-2018,Call,direct,fr,234,49,2018,12,201849,201812,,,,,,,,,,,
04-12-2018,Chat,direct,fr,117,49,2018,12,201849,201812,,,,,,,,,,,
05-12-2018,Call,direct,fr,203,49,2018,12,201849,201812,,,,,,,,,,,
05-12-2018,Chat,direct,fr,129,49,2018,12,201849,201812,,,,,,,,,,,
06-12-2018,Call,direct,fr,123,49,2018,12,201849,201812,,,,,,,,,,,
06-12-2018,Chat,direct,fr,91,49,2018,12,201849,201812,,,,,,,,,,,
07-12-2018,Chat,direct,fr,45,49,2018,12,201849,201812,,,,,,,,,,,
10-12-2018,Call,direct,fr,208,50,2018,12,201850,201812,,,,,,,,,,,
10-12-2018,Chat,direct,fr,78,50,2018,12,201850,201812,,,,,,,,,,,
10-12-2018,SMS,direct,fr,266,50,2018,12,201850,201812,,,,,,,,,,,
11-12-2018,Call,direct,fr,245,50,2018,12,201850,201812,,,,,,,,,,,
11-12-2018,Chat,direct,fr,112,50,2018,12,201850,201812,,,,,,,,,,,
12-12-2018,Call,direct,fr,203,50,2018,12,201850,201812,,,,,,,,,,,
12-12-2018,Chat,direct,fr,134,50,2018,12,201850,201812,,,,,,,,,,,
13-12-2018,Call,direct,fr,145,50,2018,12,201850,201812,,,,,,,,,,,
13-12-2018,Chat,direct,fr,114,50,2018,12,201850,201812,,,,,,,,,,,
14-12-2018,Chat,direct,fr,34,50,2018,12,201850,201812,,,,,,,,,,,
17-12-2018,Call,direct,fr,229,51,2018,12,201851,201812,,,,,,,,,,,
17-12-2018,Chat,direct,fr,70,51,2018,12,201851,201812,,,,,,,,,,,
17-12-2018,SMS,direct,fr,231,51,2018,12,201851,201812,,,,,,,,,,,
18-12-2018,Call,direct,fr,193,51,2018,12,201851,201812,,,,,,,,,,,
18-12-2018,Chat,direct,fr,127,51,2018,12,201851,201812,,,,,,,,,,,
19-12-2018,Call,direct,fr,190,51,2018,12,201851,201812,,,,,,,,,,,
19-12-2018,Chat,direct,fr,158,51,2018,12,201851,201812,,,,,,,,,,,
20-12-2018,Call,direct,fr,65,51,2018,12,201851,201812,,,,,,,,,,,
20-12-2018,Chat,direct,fr,82,51,2018,12,201851,201812,,,,,,,,,,,
21-12-2018,Chat,direct,fr,7,51,2018,12,201851,201812,,,,,,,,,,,
07-01-2019,SMS,direct,fr,172,2,2019,1,20192,20191,,,,,,,,,,,
08-01-2019,Call,direct,fr,186,2,2019,1,20192,20191,,,,,,,,,,,
08-01-2019,Chat,direct,fr,53,2,2019,1,20192,20191,,,,,,,,,,,
09-01-2019,Call,direct,fr,213,2,2019,1,20192,20191,,,,,,,,,,,
09-01-2019,Chat,direct,fr,109,2,2019,1,20192,20191,,,,,,,,,,,
10-01-2019,Call,direct,fr,182,2,2019,1,20192,20191,,,,,,,,,,,
10-01-2019,Chat,direct,fr,122,2,2019,1,20192,20191,,,,,,,,,,,
11-01-2019,Chat,direct,fr,27,2,2019,1,20192,20191,,,,,,,,,,,
14-01-2019,Call,direct,fr,259,3,2019,1,20193,20191,,,,,,,,,,,
14-01-2019,Chat,direct,fr,78,3,2019,1,20193,20191,,,,,,,,,,,
14-01-2019,SMS,direct,fr,213,3,2019,1,20193,20191,,,,,,,,,,,
15-01-2019,Call,direct,fr,236,3,2019,1,20193,20191,,,,,,,,,,,
15-01-2019,Chat,direct,fr,149,3,2019,1,20193,20191,,,,,,,,,,,
16-01-2019,Call,direct,fr,233,3,2019,1,20193,20191,,,,,,,,,,,
16-01-2019,Chat,direct,fr,139,3,2019,1,20193,20191,,,,,,,,,,,
17-01-2019,Call,direct,fr,188,3,2019,1,20193,20191,,,,,,,,,,,
17-01-2019,Chat,direct,fr,153,3,2019,1,20193,20191,,,,,,,,,,,
18-01-2019,Chat,direct,fr,56,3,2019,1,20193,20191,,,,,,,,,,,
21-01-2019,Call,direct,fr,243,4,2019,1,20194,20191,,,,,,,,,,,
21-01-2019,Chat,direct,fr,88,4,2019,1,20194,20191,,,,,,,,,,,
21-01-2019,SMS,direct,fr,246,4,2019,1,20194,20191,,,,,,,,,,,
22-01-2019,Call,direct,fr,255,4,2019,1,20194,20191,,,,,,,,,,,
22-01-2019,Chat,direct,fr,183,4,2019,1,20194,20191,,,,,,,,,,,
23-01-2019,Call,direct,fr,257,4,2019,1,20194,20191,,,,,,,,,,,
23-01-2019,Chat,direct,fr,108,4,2019,1,20194,20191,,,,,,,,,,,
24-01-2019,Call,direct,fr,150,4,2019,1,20194,20191,,,,,,,,,,,
24-01-2019,Chat,direct,fr,79,4,2019,1,20194,20191,,,,,,,,,,,
25-01-2019,Chat,direct,fr,25,4,2019,1,20194,20191,,,,,,,,,,,
28-01-2019,Call,direct,fr,213,5,2019,1,20195,20191,,,,,,,,,,,
28-01-2019,Chat,direct,fr,88,5,2019,1,20195,20191,,,,,,,,,,,
28-01-2019,SMS,direct,fr,227,5,2019,1,20195,20191,,,,,,,,,,,
29-01-2019,Call,direct,fr,263,5,2019,1,20195,20191,,,,,,,,,,,
29-01-2019,Chat,direct,fr,127,5,2019,1,20195,20191,,,,,,,,,,,
30-01-2019,Call,direct,fr,225,5,2019,1,20195,20191,,,,,,,,,,,
30-01-2019,Chat,direct,fr,126,5,2019,1,20195,20191,,,,,,,,,,,
31-01-2019,Call,direct,fr,179,5,2019,1,20195,20191,,,,,,,,,,,
31-01-2019,Chat,direct,fr,104,5,2019,1,20195,20191,,,,,,,,,,,
01-02-2019,Chat,direct,fr,49,5,2019,2,20195,20192,,,,,,,,,,,
04-02-2019,Call,direct,fr,251,6,2019,2,20196,20192,,,,,,,,,,,
04-02-2019,Chat,direct,fr,88,6,2019,2,20196,20192,,,,,,,,,,,
04-02-2019,SMS,direct,fr,251,6,2019,2,20196,20192,,,,,,,,,,,
05-02-2019,Call,direct,fr,249,6,2019,2,20196,20192,,,,,,,,,,,
05-02-2019,Chat,direct,fr,120,6,2019,2,20196,20192,,,,,,,,,,,
06-02-2019,Call,direct,fr,212,6,2019,2,20196,20192,,,,,,,,,,,
06-02-2019,Chat,direct,fr,120,6,2019,2,20196,20192,,,,,,,,,,,
07-02-2019,Call,direct,fr,115,6,2019,2,20196,20192,,,,,,,,,,,
07-02-2019,Chat,direct,fr,134,6,2019,2,20196,20192,,,,,,,,,,,
08-02-2019,Chat,direct,fr,32,6,2019,2,20196,20192,,,,,,,,,,,
11-02-2019,Call,direct,fr,207,7,2019,2,20197,20192,,,,,,,,,,,
11-02-2019,Chat,direct,fr,68,7,2019,2,20197,20192,,,,,,,,,,,
11-02-2019,SMS,direct,fr,192,7,2019,2,20197,20192,,,,,,,,,,,
12-02-2019,Call,direct,fr,166,7,2019,2,20197,20192,,,,,,,,,,,
12-02-2019,Chat,direct,fr,111,7,2019,2,20197,20192,,,,,,,,,,,
13-02-2019,Call,direct,fr,136,7,2019,2,20197,20192,,,,,,,,,,,
13-02-2019,Chat,direct,fr,71,7,2019,2,20197,20192,,,,,,,,,,,
14-02-2019,Call,direct,fr,95,7,2019,2,20197,20192,,,,,,,,,,,
14-02-2019,Chat,direct,fr,66,7,2019,2,20197,20192,,,,,,,,,,,
15-02-2019,Chat,direct,fr,44,7,2019,2,20197,20192,,,,,,,,,,,
18-02-2019,Call,direct,fr,185,8,2019,2,20198,20192,,,,,,,,,,,
18-02-2019,Chat,direct,fr,91,8,2019,2,20198,20192,,,,,,,,,,,
18-02-2019,SMS,direct,fr,178,8,2019,2,20198,20192,,,,,,,,,,,
19-02-2019,Call,direct,fr,209,8,2019,2,20198,20192,,,,,,,,,,,
19-02-2019,Chat,direct,fr,98,8,2019,2,20198,20192,,,,,,,,,,,
20-02-2019,Call,direct,fr,189,8,2019,2,20198,20192,,,,,,,,,,,
20-02-2019,Chat,direct,fr,142,8,2019,2,20198,20192,,,,,,,,,,,
21-02-2019,Call,direct,fr,136,8,2019,2,20198,20192,,,,,,,,,,,
21-02-2019,Chat,direct,fr,81,8,2019,2,20198,20192,,,,,,,,,,,
22-02-2019,Chat,direct,fr,16,8,2019,2,20198,20192,,,,,,,,,,,
25-02-2019,Call,direct,fr,235,9,2019,2,20199,20192,,,,,,,,,,,
25-02-2019,Chat,direct,fr,64,9,2019,2,20199,20192,,,,,,,,,,,
25-02-2019,SMS,direct,fr,223,9,2019,2,20199,20192,,,,,,,,,,,
26-02-2019,Call,direct,fr,246,9,2019,2,20199,20192,,,,,,,,,,,
26-02-2019,Chat,direct,fr,118,9,2019,2,20199,20192,,,,,,,,,,,
27-02-2019,Call,direct,fr,199,9,2019,2,20199,20192,,,,,,,,,,,
27-02-2019,Chat,direct,fr,86,9,2019,2,20199,20192,,,,,,,,,,,
28-02-2019,Call,direct,fr,138,9,2019,2,20199,20192,,,,,,,,,,,
28-02-2019,Chat,direct,fr,76,9,2019,2,20199,20192,,,,,,,,,,,
01-03-2019,Chat,direct,fr,22,9,2019,3,20199,20193,,,,,,,,,,,
05-03-2019,Chat,direct,fr,1,10,2019,3,201910,20193,,,,,,,,,,,
06-03-2019,Chat,direct,fr,3,10,2019,3,201910,20193,,,,,,,,,,,
07-03-2019,Chat,direct,fr,2,10,2019,3,201910,20193,,,,,,,,,,,
11-03-2019,Call,direct,fr,203,11,2019,3,201911,20193,,,,,,,,,,,
11-03-2019,Chat,direct,fr,103,11,2019,3,201911,20193,,,,,,,,,,,
11-03-2019,SMS,direct,fr,202,11,2019,3,201911,20193,,,,,,,,,,,
12-03-2019,Call,direct,fr,176,11,2019,3,201911,20193,,,,,,,,,,,
12-03-2019,Chat,direct,fr,122,11,2019,3,201911,20193,,,,,,,,,,,
13-03-2019,Call,direct,fr,184,11,2019,3,201911,20193,,,,,,,,,,,
13-03-2019,Chat,direct,fr,126,11,2019,3,201911,20193,,,,,,,,,,,
14-03-2019,Call,direct,fr,131,11,2019,3,201911,20193,,,,,,,,,,,
14-03-2019,Chat,direct,fr,104,11,2019,3,201911,20193,,,,,,,,,,,
15-03-2019,Chat,direct,fr,1,11,2019,3,201911,20193,,,,,,,,,,,
18-03-2019,Call,direct,fr,269,12,2019,3,201912,20193,,,,,,,,,,,
18-03-2019,Chat,direct,fr,125,12,2019,3,201912,20193,,,,,,,,,,,
18-03-2019,SMS,direct,fr,237,12,2019,3,201912,20193,,,,,,,,,,,
19-03-2019,Call,direct,fr,228,12,2019,3,201912,20193,,,,,,,,,,,
19-03-2019,Chat,direct,fr,136,12,2019,3,201912,20193,,,,,,,,,,,
20-03-2019,Call,direct,fr,194,12,2019,3,201912,20193,,,,,,,,,,,
20-03-2019,Chat,direct,fr,101,12,2019,3,201912,20193,,,,,,,,,,,
21-03-2019,Call,direct,fr,144,12,2019,3,201912,20193,,,,,,,,,,,
21-03-2019,Chat,direct,fr,131,12,2019,3,201912,20193,,,,,,,,,,,
22-03-2019,Chat,direct,fr,5,12,2019,3,201912,20193,,,,,,,,,,,
25-03-2019,Call,direct,fr,240,13,2019,3,201913,20193,,,,,,,,,,,
25-03-2019,Chat,direct,fr,148,13,2019,3,201913,20193,,,,,,,,,,,
25-03-2019,SMS,direct,fr,266,13,2019,3,201913,20193,,,,,,,,,,,
26-03-2019,Call,direct,fr,223,13,2019,3,201913,20193,,,,,,,,,,,
26-03-2019,Chat,direct,fr,151,13,2019,3,201913,20193,,,,,,,,,,,
27-03-2019,Call,direct,fr,186,13,2019,3,201913,20193,,,,,,,,,,,
27-03-2019,Chat,direct,fr,127,13,2019,3,201913,20193,,,,,,,,,,,
28-03-2019,Call,direct,fr,129,13,2019,3,201913,20193,,,,,,,,,,,
28-03-2019,Chat,direct,fr,96,13,2019,3,201913,20193,,,,,,,,,,,
29-03-2019,Chat,direct,fr,3,13,2019,3,201913,20193,,,,,,,,,,,
01-04-2019,Call,direct,fr,209,14,2019,4,201914,20194,,,,,,,,,,,
01-04-2019,Chat,direct,fr,129,14,2019,4,201914,20194,,,,,,,,,,,
01-04-2019,SMS,direct,fr,200,14,2019,4,201914,20194,,,,,,,,,,,
02-04-2019,Call,direct,fr,228,14,2019,4,201914,20194,,,,,,,,,,,
02-04-2019,Chat,direct,fr,112,14,2019,4,201914,20194,,,,,,,,,,,
03-04-2019,Call,direct,fr,164,14,2019,4,201914,20194,,,,,,,,,,,
03-04-2019,Chat,direct,fr,81,14,2019,4,201914,20194,,,,,,,,,,,
04-04-2019,Call,direct,fr,121,14,2019,4,201914,20194,,,,,,,,,,,
04-04-2019,Chat,direct,fr,103,14,2019,4,201914,20194,,,,,,,,,,,
05-04-2019,Chat,direct,fr,2,14,2019,4,201914,20194,,,,,,,,,,,
08-04-2019,Call,direct,fr,218,15,2019,4,201915,20194,,,,,,,,,,,
08-04-2019,Chat,direct,fr,115,15,2019,4,201915,20194,,,,,,,,,,,
08-04-2019,SMS,direct,fr,238,15,2019,4,201915,20194,,,,,,,,,,,
09-04-2019,Call,direct,fr,172,15,2019,4,201915,20194,,,,,,,,,,,
09-04-2019,Chat,direct,fr,112,15,2019,4,201915,20194,,,,,,,,,,,
10-04-2019,Call,direct,fr,164,15,2019,4,201915,20194,,,,,,,,,,,
10-04-2019,Chat,direct,fr,144,15,2019,4,201915,20194,,,,,,,,,,,
11-04-2019,Call,direct,fr,152,15,2019,4,201915,20194,,,,,,,,,,,
11-04-2019,Chat,direct,fr,50,15,2019,4,201915,20194,,,,,,,,,,,
15-04-2019,Call,direct,fr,218,16,2019,4,201916,20194,,,,,,,,,,,
15-04-2019,Chat,direct,fr,125,16,2019,4,201916,20194,,,,,,,,,,,
15-04-2019,SMS,direct,fr,146,16,2019,4,201916,20194,,,,,,,,,,,
16-04-2019,Call,direct,fr,179,16,2019,4,201916,20194,,,,,,,,,,,
16-04-2019,Chat,direct,fr,116,16,2019,4,201916,20194,,,,,,,,,,,
17-04-2019,Call,direct,fr,123,16,2019,4,201916,20194,,,,,,,,,,,
