Date,Service,Direction,Langue,Record_count
04-10-2022,Call,rappel,fr,99
04-10-2022,Call,direct,fr,19
04-10-2022,SMS,direct,fr,10
04-10-2022,SMS,rappel,fr,1
05-10-2022,SMS,rappel,fr,16
05-10-2022,Call,rappel,fr,90
05-10-2022,Chat,direct,fr,123
05-10-2022,Call,direct,fr,15
05-10-2022,SMS,direct,fr,7
05-10-2022,SMS,direct,en,1
06-10-2022,Call,rappel,fr,77
06-10-2022,Chat,direct,fr,99
06-10-2022,SMS,rappel,fr,9
06-10-2022,Call,direct,fr,10
06-10-2022,SMS,direct,fr,8
06-10-2022,Call,rappel,en,1
11-10-2022,Call,rappel,fr,96
11-10-2022,Chat,direct,fr,164
11-10-2022,Call,direct,fr,15
11-10-2022,SMS,rappel,fr,24
11-10-2022,SMS,direct,fr,9
11-10-2022,Call,rappel,en,1
12-10-2022,SMS,rappel,fr,27
12-10-2022,Call,rappel,fr,97
12-10-2022,Chat,direct,fr,145
12-10-2022,SMS,direct,fr,8
12-10-2022,Call,direct,fr,20
13-10-2022,Call,rappel,fr,104
13-10-2022,SMS,rappel,fr,20
13-10-2022,Chat,direct,fr,120
13-10-2022,SMS,direct,fr,11
13-10-2022,Call,direct,fr,19
13-10-2022,Call,rappel,en,1
16-10-2022,Chat,direct,fr,101
16-10-2022,Call,direct,fr,10
16-10-2022,Call,rappel,fr,80
16-10-2022,SMS,rappel,fr,18
16-10-2022,SMS,direct,fr,5
16-10-2022,SMS,direct,en,1
17-10-2022,SMS,rappel,fr,36
17-10-2022,Call,rappel,fr,113
17-10-2022,Chat,direct,fr,139
17-10-2022,Call,direct,fr,15
17-10-2022,SMS,direct,fr,12
17-10-2022,Call,rappel,en,1
18-10-2022,SMS,direct,fr,10
18-10-2022,Chat,direct,fr,184
18-10-2022,Call,direct,fr,21
18-10-2022,Call,rappel,fr,112
18-10-2022,SMS,rappel,fr,22
19-10-2022,Call,rappel,fr,101
19-10-2022,Chat,direct,fr,160
19-10-2022,Call,direct,fr,11
19-10-2022,SMS,rappel,fr,18
19-10-2022,SMS,direct,fr,7
19-10-2022,Call,rappel,en,1
20-10-2022,Call,direct,fr,17
20-10-2022,SMS,rappel,fr,21
20-10-2022,Call,rappel,fr,57
20-10-2022,SMS,direct,fr,7
20-10-2022,Chat,direct,fr,81
20-10-2022,Call,rappel,en,2
23-10-2022,Call,direct,fr,23
23-10-2022,Call,rappel,fr,65
23-10-2022,Call,rappel,en,2
23-10-2022,Chat,direct,fr,93
23-10-2022,SMS,rappel,fr,16
23-10-2022,SMS,direct,fr,5
24-10-2022,Call,direct,fr,30
24-10-2022,SMS,rappel,fr,29
24-10-2022,Call,rappel,fr,103
24-10-2022,Chat,direct,fr,142
24-10-2022,SMS,direct,fr,11
24-10-2022,Call,rappel,en,3
25-10-2022,Call,rappel,en,1
25-10-2022,Call,rappel,fr,106
25-10-2022,Chat,direct,fr,138
25-10-2022,SMS,direct,fr,9
25-10-2022,Call,direct,fr,27
25-10-2022,SMS,rappel,fr,16
26-10-2022,Call,rappel,fr,100
26-10-2022,SMS,rappel,fr,19
26-10-2022,Chat,direct,fr,194
26-10-2022,Call,direct,fr,17
26-10-2022,SMS,direct,fr,11
26-10-2022,SMS,direct,en,1
27-10-2022,Chat,direct,fr,250
27-10-2022,Call,rappel,fr,97
27-10-2022,SMS,rappel,fr,16
27-10-2022,Call,direct,fr,16
27-10-2022,SMS,direct,fr,6
27-10-2022,Call,rappel,en,4
28-10-2022,Chat,direct,fr,23
30-10-2022,Chat,direct,fr,237
30-10-2022,Call,direct,fr,24
30-10-2022,Call,rappel,fr,68
30-10-2022,SMS,rappel,fr,9
30-10-2022,SMS,direct,fr,5
30-10-2022,Call,rappel,en,2
31-10-2022,Call,direct,fr,26
31-10-2022,Call,rappel,fr,67
31-10-2022,SMS,direct,fr,5
31-10-2022,Chat,direct,fr,150
31-10-2022,SMS,rappel,fr,17
31-10-2022,Call,rappel,en,2
01-11-2022,Call,rappel,fr,115
01-11-2022,Chat,direct,fr,142
01-11-2022,Call,direct,fr,18
01-11-2022,SMS,rappel,fr,37
01-11-2022,SMS,direct,fr,13
01-11-2022,SMS,direct,en,1
02-11-2022,Call,rappel,fr,105
02-11-2022,Chat,direct,fr,113
02-11-2022,Call,direct,fr,18
02-11-2022,SMS,rappel,fr,26
02-11-2022,SMS,direct,fr,17
02-11-2022,Call,rappel,en,1
03-11-2022,Call,direct,fr,10
03-11-2022,Call,rappel,fr,59
03-11-2022,SMS,rappel,fr,23
03-11-2022,SMS,direct,fr,3
03-11-2022,Call,rappel,en,1
03-11-2022,Chat,direct,fr,91
03-11-2022,SMS,rappel,en,1
04-11-2022,Call,rappel,fr,1
04-11-2022,SMS,rappel,fr,2
04-11-2022,SMS,direct,fr,1
06-11-2022,Chat,direct,fr,98
06-11-2022,Call,rappel,fr,70
06-11-2022,Call,direct,fr,9
06-11-2022,SMS,rappel,fr,17
06-11-2022,Call,rappel,en,2
06-11-2022,SMS,direct,fr,6
07-11-2022,SMS,rappel,fr,38
07-11-2022,Chat,direct,fr,142
07-11-2022,Call,rappel,fr,111
07-11-2022,Call,direct,fr,10
07-11-2022,SMS,direct,fr,5
07-11-2022,SMS,rappel,en,1
08-11-2022,Call,rappel,fr,93
08-11-2022,Chat,direct,fr,219
08-11-2022,SMS,rappel,fr,28
08-11-2022,SMS,direct,fr,9
08-11-2022,Call,direct,fr,22
08-11-2022,Call,rappel,en,1
09-11-2022,Chat,direct,fr,221
09-11-2022,SMS,rappel,fr,16
09-11-2022,Call,rappel,fr,79
09-11-2022,Call,direct,fr,16
09-11-2022,SMS,direct,fr,9
10-11-2022,Chat,direct,fr,150
10-11-2022,Call,rappel,fr,54
10-11-2022,SMS,rappel,fr,12
10-11-2022,Call,direct,fr,8
10-11-2022,SMS,direct,fr,3
13-11-2022,Chat,direct,fr,157
13-11-2022,Call,direct,fr,11
13-11-2022,SMS,rappel,fr,11
13-11-2022,Call,rappel,fr,46
13-11-2022,SMS,direct,fr,1
14-11-2022,Call,rappel,fr,103
14-11-2022,Chat,direct,fr,222
14-11-2022,SMS,rappel,fr,20
14-11-2022,Call,direct,fr,17
14-11-2022,SMS,direct,fr,3
14-11-2022,Call,rappel,en,1
15-11-2022,Chat,direct,fr,238
15-11-2022,Call,rappel,fr,88
15-11-2022,Call,direct,fr,13
15-11-2022,SMS,rappel,fr,11
15-11-2022,SMS,direct,fr,2
16-11-2022,Call,rappel,fr,72
16-11-2022,Chat,direct,fr,170
16-11-2022,SMS,rappel,fr,7
16-11-2022,Call,rappel,en,2
16-11-2022,Call,direct,fr,8
16-11-2022,SMS,direct,fr,3
17-11-2022,Chat,direct,fr,147
17-11-2022,SMS,rappel,fr,9
17-11-2022,Call,rappel,fr,51
17-11-2022,Call,rappel,en,2
17-11-2022,Call,direct,fr,2
17-11-2022,SMS,direct,fr,1
20-11-2022,Chat,direct,fr,138
20-11-2022,SMS,rappel,fr,15
20-11-2022,Call,rappel,fr,40
20-11-2022,Call,direct,fr,9
20-11-2022,SMS,direct,fr,5
20-11-2022,Call,rappel,en,2
21-11-2022,Chat,direct,fr,206
21-11-2022,SMS,rappel,fr,25
21-11-2022,Call,rappel,fr,95
21-11-2022,Call,direct,fr,11
21-11-2022,SMS,direct,fr,6
21-11-2022,SMS,direct,en,1
21-11-2022,Call,rappel,en,1
22-11-2022,Chat,direct,fr,168
22-11-2022,Call,direct,fr,27
22-11-2022,Call,rappel,fr,119
22-11-2022,SMS,direct,fr,9
22-11-2022,SMS,rappel,fr,22
23-11-2022,Call,rappel,fr,90
23-11-2022,SMS,rappel,fr,13
23-11-2022,Chat,direct,fr,103
23-11-2022,Call,direct,fr,16
23-11-2022,SMS,direct,fr,8
24-11-2022,Call,rappel,fr,70
24-11-2022,Chat,direct,fr,78
24-11-2022,Call,direct,fr,18
24-11-2022,SMS,rappel,fr,12
24-11-2022,SMS,direct,fr,6
26-11-2022,Chat,direct,fr,2
26-11-2022,SMS,direct,fr,1
27-11-2022,Call,direct,fr,24
27-11-2022,SMS,rappel,fr,16
27-11-2022,Call,rappel,fr,79
27-11-2022,SMS,direct,fr,8
27-11-2022,Chat,direct,fr,92
27-11-2022,Call,rappel,en,1
28-11-2022,SMS,rappel,fr,20
28-11-2022,Call,rappel,fr,113
28-11-2022,Chat,direct,fr,175
28-11-2022,Call,direct,fr,19
28-11-2022,SMS,direct,fr,17
28-11-2022,SMS,direct,en,1
28-11-2022,SMS,rappel,en,1
28-11-2022,Call,rappel,en,1
29-11-2022,Call,rappel,fr,96
29-11-2022,Chat,direct,fr,124
29-11-2022,Call,direct,fr,13
29-11-2022,SMS,rappel,fr,17
29-11-2022,SMS,direct,fr,6
29-11-2022,Call,rappel,en,3
29-11-2022,SMS,rappel,en,1
29-11-2022,SMS,direct,en,1
30-11-2022,Call,rappel,fr,94
30-11-2022,Chat,direct,fr,126
30-11-2022,SMS,direct,fr,8
30-11-2022,Call,direct,fr,11
30-11-2022,SMS,rappel,fr,18
30-11-2022,Call,rappel,en,3
01-12-2022,Call,rappel,fr,58
01-12-2022,Chat,direct,fr,129
01-12-2022,Call,direct,fr,12
01-12-2022,SMS,rappel,fr,15
01-12-2022,SMS,direct,fr,5
04-12-2022,Call,direct,fr,14
04-12-2022,Call,rappel,fr,46
04-12-2022,SMS,rappel,fr,20
04-12-2022,Chat,direct,fr,95
04-12-2022,SMS,direct,fr,7
05-12-2022,Call,rappel,fr,110
05-12-2022,Chat,direct,fr,120
05-12-2022,Call,direct,fr,35
05-12-2022,SMS,direct,fr,11
05-12-2022,SMS,rappel,fr,27
05-12-2022,Call,rappel,en,3
06-12-2022,Call,rappel,fr,82
06-12-2022,Call,rappel,en,2
06-12-2022,Chat,direct,fr,151
06-12-2022,SMS,rappel,fr,19
06-12-2022,SMS,direct,fr,9
06-12-2022,Call,direct,fr,7
07-12-2022,Call,direct,fr,12
07-12-2022,Call,rappel,fr,83
07-12-2022,Chat,direct,fr,114
07-12-2022,SMS,direct,fr,5
07-12-2022,SMS,rappel,fr,20
07-12-2022,SMS,rappel,en,1
08-12-2022,Call,direct,fr,11
08-12-2022,SMS,rappel,fr,21
08-12-2022,Call,rappel,fr,54
08-12-2022,Chat,direct,fr,109
08-12-2022,SMS,direct,fr,5
11-12-2022,Call,direct,fr,21
11-12-2022,SMS,rappel,fr,16
11-12-2022,Call,rappel,fr,68
11-12-2022,Chat,direct,fr,89
11-12-2022,SMS,direct,fr,10
11-12-2022,Call,rappel,en,1
12-12-2022,Call,rappel,fr,86
12-12-2022,Chat,direct,fr,172
12-12-2022,Call,direct,fr,28
12-12-2022,SMS,direct,fr,14
12-12-2022,SMS,rappel,fr,31
12-12-2022,SMS,direct,en,1
13-12-2022,Call,rappel,fr,82
13-12-2022,Chat,direct,fr,124
13-12-2022,Call,direct,fr,21
13-12-2022,SMS,rappel,fr,37
13-12-2022,Call,rappel,en,4
13-12-2022,SMS,direct,fr,2
14-12-2022,Call,rappel,fr,85
14-12-2022,Chat,direct,fr,95
14-12-2022,SMS,rappel,fr,16
14-12-2022,Call,direct,fr,10
14-12-2022,SMS,direct,fr,4
14-12-2022,Call,rappel,en,3
15-12-2022,Chat,direct,fr,99
15-12-2022,Call,rappel,fr,54
15-12-2022,SMS,rappel,fr,17
15-12-2022,Call,direct,fr,14
15-12-2022,SMS,direct,fr,8
15-12-2022,Call,rappel,en,1
18-12-2022,Call,direct,fr,19
18-12-2022,SMS,rappel,fr,19
18-12-2022,Call,rappel,fr,58
18-12-2022,Chat,direct,fr,128
18-12-2022,SMS,direct,fr,6
18-12-2022,Call,rappel,en,1
19-12-2022,SMS,rappel,fr,23
19-12-2022,Call,rappel,fr,89
19-12-2022,Chat,direct,fr,149
19-12-2022,Call,direct,fr,23
19-12-2022,SMS,direct,fr,6
19-12-2022,Call,rappel,en,5
20-12-2022,Call,rappel,fr,79
20-12-2022,Chat,direct,fr,97
20-12-2022,Call,direct,fr,4
20-12-2022,SMS,rappel,fr,31
20-12-2022,SMS,direct,fr,5
21-12-2022,Call,rappel,fr,57
21-12-2022,SMS,rappel,fr,17
21-12-2022,SMS,direct,fr,4
21-12-2022,Chat,direct,fr,82
21-12-2022,Call,direct,fr,9
22-12-2022,Call,rappel,fr,8
22-12-2022,Chat,direct,fr,29
22-12-2022,Call,direct,fr,4
22-12-2022,SMS,rappel,fr,1
22-12-2022,SMS,direct,fr,1
09-01-2023,Call,rappel,fr,55
09-01-2023,Chat,direct,fr,71
09-01-2023,SMS,rappel,fr,4
09-01-2023,Call,direct,fr,9
09-01-2023,Call,rappel,en,1
09-01-2023,SMS,direct,fr,6
10-01-2023,Chat,direct,fr,93
10-01-2023,Call,direct,fr,19
10-01-2023,SMS,rappel,fr,15
10-01-2023,Call,rappel,fr,86
10-01-2023,SMS,direct,fr,9
10-01-2023,Call,rappel,en,1
11-01-2023,Call,direct,fr,39
11-01-2023,Call,rappel,fr,68
11-01-2023,Chat,direct,fr,121
11-01-2023,SMS,rappel,fr,14
11-01-2023,SMS,direct,fr,7
11-01-2023,Call,rappel,en,1
12-01-2023,Call,direct,fr,16
12-01-2023,Call,rappel,fr,48
12-01-2023,Chat,direct,fr,80
12-01-2023,SMS,rappel,fr,15
12-01-2023,SMS,direct,fr,5
12-01-2023,Call,rappel,en,2
15-01-2023,Call,direct,fr,18
15-01-2023,Call,rappel,fr,74
15-01-2023,SMS,rappel,fr,22
15-01-2023,Call,rappel,en,1
15-01-2023,Chat,direct,fr,94
15-01-2023,SMS,direct,fr,2
16-01-2023,Call,direct,fr,24
16-01-2023,Chat,direct,fr,177
16-01-2023,Call,rappel,fr,88
16-01-2023,SMS,direct,fr,12
16-01-2023,Call,rappel,en,1
16-01-2023,SMS,rappel,fr,17
17-01-2023,Chat,direct,fr,296
17-01-2023,Call,rappel,fr,107
17-01-2023,Call,direct,fr,26
17-01-2023,SMS,rappel,fr,19
17-01-2023,SMS,direct,fr,19
18-01-2023,Chat,direct,fr,245
18-01-2023,SMS,rappel,fr,21
18-01-2023,Call,rappel,fr,68
18-01-2023,Call,direct,fr,24
18-01-2023,SMS,direct,fr,9
19-01-2023,Chat,direct,fr,118
19-01-2023,SMS,rappel,fr,15
19-01-2023,Call,rappel,fr,54
19-01-2023,Call,rappel,en,1
19-01-2023,Call,direct,fr,13
19-01-2023,SMS,direct,fr,3
22-01-2023,Call,direct,fr,18
22-01-2023,Call,rappel,fr,75
22-01-2023,SMS,rappel,fr,18
22-01-2023,SMS,direct,fr,9
22-01-2023,Chat,direct,fr,128
22-01-2023,Call,rappel,en,2
23-01-2023,Call,rappel,fr,97
23-01-2023,SMS,rappel,fr,18
23-01-2023,Chat,direct,fr,138
23-01-2023,Call,direct,fr,20
23-01-2023,SMS,direct,fr,16
24-01-2023,Call,rappel,fr,110
24-01-2023,Chat,direct,fr,169
24-01-2023,Call,rappel,en,3
24-01-2023,SMS,direct,fr,9
24-01-2023,Call,direct,fr,9
24-01-2023,SMS,rappel,fr,16
25-01-2023,Call,direct,fr,14
25-01-2023,Chat,direct,fr,157
25-01-2023,Call,rappel,fr,83
25-01-2023,SMS,rappel,fr,17
25-01-2023,SMS,direct,fr,7
26-01-2023,Call,rappel,fr,54
26-01-2023,SMS,rappel,fr,17
26-01-2023,Chat,direct,fr,79
26-01-2023,SMS,direct,fr,9
26-01-2023,Call,direct,fr,7
26-01-2023,Call,rappel,en,2
27-01-2023,Chat,direct,fr,3
29-01-2023,Call,direct,fr,21
29-01-2023,Call,rappel,fr,74
29-01-2023,Chat,direct,fr,128
29-01-2023,SMS,rappel,fr,9
29-01-2023,SMS,direct,fr,11
29-01-2023,SMS,rappel,en,1
30-01-2023,Call,direct,fr,20
30-01-2023,SMS,rappel,fr,27
30-01-2023,Call,rappel,fr,78
30-01-2023,SMS,direct,fr,6
30-01-2023,Chat,direct,fr,136
30-01-2023,Call,rappel,en,1
31-01-2023,Call,rappel,fr,104
31-01-2023,Chat,direct,fr,138
31-01-2023,SMS,rappel,fr,19
31-01-2023,Call,direct,fr,17
31-01-2023,SMS,direct,fr,2
01-02-2023,Chat,direct,fr,130
01-02-2023,Call,rappel,fr,81
01-02-2023,SMS,rappel,fr,18
01-02-2023,SMS,direct,fr,6
01-02-2023,Call,direct,fr,10
01-02-2023,SMS,rappel,en,1
01-02-2023,Call,rappel,en,1
02-02-2023,Call,rappel,fr,59
02-02-2023,SMS,rappel,fr,15
02-02-2023,Chat,direct,fr,55
02-02-2023,SMS,direct,fr,5
02-02-2023,Call,direct,fr,6
03-02-2023,Chat,direct,fr,1
05-02-2023,Call,rappel,fr,59
05-02-2023,Chat,direct,fr,97
05-02-2023,Call,direct,fr,12
05-02-2023,SMS,direct,fr,6
05-02-2023,SMS,rappel,en,1
05-02-2023,SMS,rappel,fr,16
06-02-2023,SMS,rappel,fr,22
06-02-2023,Chat,direct,fr,222
06-02-2023,Call,rappel,fr,94
06-02-2023,Call,direct,fr,10
06-02-2023,SMS,direct,fr,5
06-02-2023,Call,rappel,en,4
07-02-2023,Call,rappel,fr,96
07-02-2023,Chat,direct,fr,208
07-02-2023,SMS,rappel,fr,27
07-02-2023,SMS,direct,fr,8
07-02-2023,Call,direct,fr,12
08-02-2023,SMS,rappel,fr,30
08-02-2023,Call,rappel,fr,76
08-02-2023,Chat,direct,fr,119
08-02-2023,SMS,direct,fr,7
08-02-2023,Call,direct,fr,16
08-02-2023,SMS,direct,en,1
08-02-2023,Call,rappel,en,1
09-02-2023,Chat,direct,fr,123
09-02-2023,Call,direct,fr,4
09-02-2023,Call,rappel,fr,57
09-02-2023,SMS,rappel,fr,7
09-02-2023,SMS,direct,fr,6
09-02-2023,Call,rappel,en,2
12-02-2023,Call,rappel,fr,53
12-02-2023,Chat,direct,fr,117
12-02-2023,Call,direct,fr,9
12-02-2023,SMS,rappel,fr,11
12-02-2023,Call,rappel,en,2
12-02-2023,SMS,direct,fr,2
13-02-2023,Call,rappel,fr,78
13-02-2023,Call,direct,fr,5
13-02-2023,SMS,rappel,fr,23
13-02-2023,Call,rappel,en,4
13-02-2023,Chat,direct,fr,138
13-02-2023,SMS,rappel,en,2
13-02-2023,SMS,direct,fr,5
14-02-2023,Call,rappel,fr,64
14-02-2023,Chat,direct,fr,102
14-02-2023,SMS,rappel,fr,21
14-02-2023,Call,rappel,en,2
14-02-2023,SMS,direct,fr,4
14-02-2023,Call,direct,fr,7
14-02-2023,SMS,rappel,en,2
15-02-2023,SMS,rappel,fr,22
15-02-2023,Call,rappel,fr,98
15-02-2023,Chat,direct,fr,117
15-02-2023,Call,direct,fr,9
15-02-2023,Call,rappel,en,3
15-02-2023,SMS,direct,fr,5
16-02-2023,Call,rappel,fr,49
16-02-2023,SMS,rappel,fr,22
16-02-2023,Chat,direct,fr,99
16-02-2023,Call,direct,fr,19
16-02-2023,SMS,direct,fr,5
19-02-2023,Call,rappel,fr,75
19-02-2023,Chat,direct,fr,85
19-02-2023,Call,direct,fr,14
19-02-2023,SMS,rappel,fr,22
19-02-2023,SMS,direct,fr,7
20-02-2023,Call,rappel,fr,92
20-02-2023,Call,direct,fr,16
20-02-2023,SMS,rappel,fr,22
20-02-2023,Chat,direct,fr,153
20-02-2023,SMS,direct,fr,4
21-02-2023,Call,rappel,fr,113
21-02-2023,Chat,direct,fr,169
21-02-2023,Call,direct,fr,24
21-02-2023,SMS,direct,fr,7
21-02-2023,SMS,rappel,fr,30
21-02-2023,SMS,rappel,en,1
21-02-2023,Call,rappel,en,1
22-02-2023,SMS,rappel,fr,21
22-02-2023,Call,rappel,fr,81
22-02-2023,Chat,direct,fr,146
22-02-2023,Call,direct,fr,16
22-02-2023,SMS,direct,fr,5
23-02-2023,Call,direct,fr,3
23-02-2023,Call,rappel,fr,54
23-02-2023,Chat,direct,fr,73
23-02-2023,SMS,rappel,fr,15
23-02-2023,SMS,direct,fr,2
28-02-2023,Chat,direct,fr,1
